id,answer
4121,Melbourne-COMMA- Victoria
4122,42
4123,not sure
4124,Melbourne-COMMA- Victoria
4125,Melbourne-COMMA- Victoria
4126,Melbourne-COMMA- Victoria
4127,42
4128,not sure
4129,42
4130,Melbourne-COMMA- Victoria
4131,42
4132,42
4133,42
4134,Melbourne-COMMA- Victoria
4135,42
4136,42
4137,42
4138,Melbourne-COMMA- Victoria
4139,42
4140,not sure
4141,Melbourne-COMMA- Victoria
4142,42
4143,42
4144,not sure
4145,not sure
4146,Melbourne-COMMA- Victoria
4147,Melbourne-COMMA- Victoria
4148,not sure
4149,not sure
4150,not sure
4151,not sure
4152,42
4153,42
4154,42
4155,not sure
4156,not sure
4157,not sure
4158,not sure
4159,42
4160,42
4161,not sure
4162,not sure
4163,42
4164,Melbourne-COMMA- Victoria
4165,not sure
4166,not sure
4167,Melbourne-COMMA- Victoria
4168,Melbourne-COMMA- Victoria
4169,42
4170,42
4171,42
4172,not sure
4173,not sure
4174,Melbourne-COMMA- Victoria
4175,42
4176,not sure
4177,Melbourne-COMMA- Victoria
4178,not sure
4179,not sure
4180,Melbourne-COMMA- Victoria
4181,not sure
4182,Melbourne-COMMA- Victoria
4183,42
4184,not sure
4185,42
4186,Melbourne-COMMA- Victoria
4187,Melbourne-COMMA- Victoria
4188,Melbourne-COMMA- Victoria
4189,Melbourne-COMMA- Victoria
4190,Melbourne-COMMA- Victoria
4191,Melbourne-COMMA- Victoria
4192,not sure
4193,not sure
4194,42
4195,not sure
4196,Melbourne-COMMA- Victoria
4197,Melbourne-COMMA- Victoria
4198,Melbourne-COMMA- Victoria
4199,Melbourne-COMMA- Victoria
4200,not sure
4201,42
4202,Melbourne-COMMA- Victoria
4203,not sure
4204,42
4205,not sure
4206,Melbourne-COMMA- Victoria
4207,Melbourne-COMMA- Victoria
4208,42
4209,not sure
4210,not sure
4211,Melbourne-COMMA- Victoria
4212,not sure
4213,42
4214,Melbourne-COMMA- Victoria
4215,Melbourne-COMMA- Victoria
4216,Melbourne-COMMA- Victoria
4217,not sure
4218,Melbourne-COMMA- Victoria
4219,42
4220,42
4221,Melbourne-COMMA- Victoria
4222,42
4223,Melbourne-COMMA- Victoria
4224,42
4225,not sure
4226,42
4227,42
4228,42
4229,Melbourne-COMMA- Victoria
4230,not sure
4231,not sure
4232,not sure
4233,not sure
4234,not sure
4235,not sure
4236,not sure
4237,42
4238,Melbourne-COMMA- Victoria
4239,42
4240,not sure
4241,not sure
4242,not sure
4243,42
4244,Melbourne-COMMA- Victoria
4245,not sure
4246,Melbourne-COMMA- Victoria
4247,Melbourne-COMMA- Victoria
4248,not sure
4249,Melbourne-COMMA- Victoria
4250,not sure
4251,not sure
4252,Melbourne-COMMA- Victoria
4253,Melbourne-COMMA- Victoria
4254,42
4255,Melbourne-COMMA- Victoria
4256,42
4257,Melbourne-COMMA- Victoria
4258,Melbourne-COMMA- Victoria
4259,not sure
4260,Melbourne-COMMA- Victoria
4261,Melbourne-COMMA- Victoria
4262,42
4263,42
4264,42
4265,42
4266,Melbourne-COMMA- Victoria
4267,42
4268,42
4269,not sure
4270,not sure
4271,42
4272,Melbourne-COMMA- Victoria
4273,42
4274,42
4275,Melbourne-COMMA- Victoria
4276,Melbourne-COMMA- Victoria
4277,not sure
4278,not sure
4279,Melbourne-COMMA- Victoria
4280,not sure
4281,not sure
4282,not sure
4283,Melbourne-COMMA- Victoria
4284,Melbourne-COMMA- Victoria
4285,Melbourne-COMMA- Victoria
4286,42
4287,not sure
4288,42
4289,42
4290,not sure
4291,42
4292,Melbourne-COMMA- Victoria
4293,42
4294,Melbourne-COMMA- Victoria
4295,42
4296,42
4297,42
4298,42
4299,Melbourne-COMMA- Victoria
4300,Melbourne-COMMA- Victoria
4301,not sure
4302,42
4303,not sure
4304,Melbourne-COMMA- Victoria
4305,Melbourne-COMMA- Victoria
4306,Melbourne-COMMA- Victoria
4307,Melbourne-COMMA- Victoria
4308,not sure
4309,42
4310,not sure
4311,not sure
4312,Melbourne-COMMA- Victoria
4313,not sure
4314,not sure
4315,Melbourne-COMMA- Victoria
4316,not sure
4317,42
4318,not sure
4319,42
4320,not sure
4321,Melbourne-COMMA- Victoria
4322,not sure
4323,not sure
4324,42
4325,not sure
4326,not sure
4327,Melbourne-COMMA- Victoria
4328,42
4329,Melbourne-COMMA- Victoria
4330,not sure
4331,Melbourne-COMMA- Victoria
4332,not sure
4333,not sure
4334,Melbourne-COMMA- Victoria
4335,42
4336,Melbourne-COMMA- Victoria
4337,Melbourne-COMMA- Victoria
4338,Melbourne-COMMA- Victoria
4339,Melbourne-COMMA- Victoria
4340,42
4341,42
4342,42
4343,not sure
4344,Melbourne-COMMA- Victoria
4345,Melbourne-COMMA- Victoria
4346,not sure
4347,Melbourne-COMMA- Victoria
4348,42
4349,not sure
4350,42
4351,Melbourne-COMMA- Victoria
4352,Melbourne-COMMA- Victoria
4353,42
4354,42
4355,not sure
4356,not sure
4357,42
4358,42
4359,42
4360,42
4361,Melbourne-COMMA- Victoria
4362,not sure
4363,Melbourne-COMMA- Victoria
4364,not sure
4365,42
4366,Melbourne-COMMA- Victoria
4367,not sure
4368,42
4369,not sure
4370,Melbourne-COMMA- Victoria
4371,42
4372,Melbourne-COMMA- Victoria
4373,42
4374,42
4375,not sure
4376,Melbourne-COMMA- Victoria
4377,Melbourne-COMMA- Victoria
4378,not sure
4379,not sure
4380,Melbourne-COMMA- Victoria
4381,not sure
4382,Melbourne-COMMA- Victoria
4383,42
4384,not sure
4385,not sure
4386,Melbourne-COMMA- Victoria
4387,Melbourne-COMMA- Victoria
4388,42
4389,not sure
4390,Melbourne-COMMA- Victoria
4391,not sure
4392,Melbourne-COMMA- Victoria
4393,42
4394,not sure
4395,Melbourne-COMMA- Victoria
4396,Melbourne-COMMA- Victoria
4397,42
4398,not sure
4399,42
4400,42
4401,not sure
4402,not sure
4403,42
4404,Melbourne-COMMA- Victoria
4405,not sure
4406,Melbourne-COMMA- Victoria
4407,not sure
4408,Melbourne-COMMA- Victoria
4409,not sure
4410,not sure
4411,Melbourne-COMMA- Victoria
4412,not sure
4413,not sure
4414,not sure
4415,Melbourne-COMMA- Victoria
4416,not sure
4417,42
4418,not sure
4419,Melbourne-COMMA- Victoria
4420,Melbourne-COMMA- Victoria
4421,not sure
4422,not sure
4423,42
4424,42
4425,42
4426,Melbourne-COMMA- Victoria
4427,not sure
4428,Melbourne-COMMA- Victoria
4429,not sure
4430,42
4431,42
4432,not sure
4433,42
4434,42
4435,Melbourne-COMMA- Victoria
4436,not sure
4437,Melbourne-COMMA- Victoria
4438,Melbourne-COMMA- Victoria
4439,Melbourne-COMMA- Victoria
4440,Melbourne-COMMA- Victoria
4441,not sure
4442,not sure
4443,Melbourne-COMMA- Victoria
4444,42
4445,42
4446,42
4447,42
4448,not sure
4449,42
4450,42
4451,Melbourne-COMMA- Victoria
4452,42
4453,42
4454,not sure
4455,42
4456,not sure
4457,not sure
4458,42
4459,42
4460,not sure
4461,not sure
4462,not sure
4463,Melbourne-COMMA- Victoria
4464,Melbourne-COMMA- Victoria
4465,42
4466,42
4467,42
4468,Melbourne-COMMA- Victoria
4469,42
4470,not sure
4471,Melbourne-COMMA- Victoria
4472,42
4473,not sure
4474,not sure
4475,not sure
4476,Melbourne-COMMA- Victoria
4477,Melbourne-COMMA- Victoria
4478,Melbourne-COMMA- Victoria
4479,Melbourne-COMMA- Victoria
4480,not sure
4481,not sure
4482,not sure
4483,not sure
4484,not sure
4485,42
4486,Melbourne-COMMA- Victoria
4487,Melbourne-COMMA- Victoria
4488,Melbourne-COMMA- Victoria
4489,42
4490,Melbourne-COMMA- Victoria
4491,Melbourne-COMMA- Victoria
4492,not sure
4493,42
4494,not sure
4495,not sure
4496,Melbourne-COMMA- Victoria
4497,Melbourne-COMMA- Victoria
4498,Melbourne-COMMA- Victoria
4499,not sure
4500,Melbourne-COMMA- Victoria
4501,not sure
4502,42
4503,42
4504,Melbourne-COMMA- Victoria
4505,Melbourne-COMMA- Victoria
4506,not sure
4507,not sure
4508,not sure
4509,42
4510,Melbourne-COMMA- Victoria
4511,Melbourne-COMMA- Victoria
4512,not sure
4513,Melbourne-COMMA- Victoria
4514,Melbourne-COMMA- Victoria
4515,not sure
4516,Melbourne-COMMA- Victoria
4517,not sure
4518,Melbourne-COMMA- Victoria
4519,42
4520,not sure
4521,Melbourne-COMMA- Victoria
4522,42
4523,Melbourne-COMMA- Victoria
4524,42
4525,not sure
4526,not sure
4527,42
4528,42
4529,42
4530,42
4531,Melbourne-COMMA- Victoria
4532,42
4533,not sure
4534,Melbourne-COMMA- Victoria
4535,not sure
4536,Melbourne-COMMA- Victoria
4537,Melbourne-COMMA- Victoria
4538,Melbourne-COMMA- Victoria
4539,Melbourne-COMMA- Victoria
4540,Melbourne-COMMA- Victoria
4541,Melbourne-COMMA- Victoria
4542,Melbourne-COMMA- Victoria
4543,Melbourne-COMMA- Victoria
4544,not sure
4545,not sure
4546,42
4547,42
4548,Melbourne-COMMA- Victoria
4549,42
4550,not sure
4551,Melbourne-COMMA- Victoria
4552,Melbourne-COMMA- Victoria
4553,Melbourne-COMMA- Victoria
4554,42
4555,Melbourne-COMMA- Victoria
4556,Melbourne-COMMA- Victoria
4557,not sure
4558,42
4559,42
4560,Melbourne-COMMA- Victoria
4561,42
4562,Melbourne-COMMA- Victoria
4563,Melbourne-COMMA- Victoria
4564,42
4565,Melbourne-COMMA- Victoria
4566,Melbourne-COMMA- Victoria
4567,42
4568,42
4569,42
4570,Melbourne-COMMA- Victoria
4571,Melbourne-COMMA- Victoria
4572,Melbourne-COMMA- Victoria
4573,42
4574,42
4575,not sure
4576,Melbourne-COMMA- Victoria
4577,Melbourne-COMMA- Victoria
4578,not sure
4579,not sure
4580,42
4581,Melbourne-COMMA- Victoria
4582,not sure
4583,not sure
4584,not sure
4585,42
4586,not sure
4587,Melbourne-COMMA- Victoria
4588,not sure
4589,42
4590,not sure
4591,Melbourne-COMMA- Victoria
4592,42
4593,Melbourne-COMMA- Victoria
4594,42
4595,42
4596,Melbourne-COMMA- Victoria
4597,Melbourne-COMMA- Victoria
4598,Melbourne-COMMA- Victoria
4599,Melbourne-COMMA- Victoria
4600,42
4601,not sure
4602,42
4603,not sure
4604,Melbourne-COMMA- Victoria
4605,not sure
4606,Melbourne-COMMA- Victoria
4607,not sure
4608,not sure
4609,42
4610,Melbourne-COMMA- Victoria
4611,42
4612,Melbourne-COMMA- Victoria
4613,Melbourne-COMMA- Victoria
4614,Melbourne-COMMA- Victoria
4615,Melbourne-COMMA- Victoria
4616,42
4617,not sure
4618,42
4619,Melbourne-COMMA- Victoria
4620,Melbourne-COMMA- Victoria
4621,Melbourne-COMMA- Victoria
4622,not sure
4623,Melbourne-COMMA- Victoria
4624,Melbourne-COMMA- Victoria
4625,Melbourne-COMMA- Victoria
4626,not sure
4627,not sure
4628,Melbourne-COMMA- Victoria
4629,Melbourne-COMMA- Victoria
4630,42
4631,Melbourne-COMMA- Victoria
4632,42
4633,42
4634,42
4635,42
4636,Melbourne-COMMA- Victoria
4637,42
4638,42
4639,not sure
4640,42
4641,42
4642,Melbourne-COMMA- Victoria
4643,not sure
4644,42
4645,42
4646,not sure
4647,not sure
4648,42
4649,not sure
4650,not sure
4651,Melbourne-COMMA- Victoria
4652,42
4653,not sure
4654,Melbourne-COMMA- Victoria
4655,not sure
4656,Melbourne-COMMA- Victoria
4657,Melbourne-COMMA- Victoria
4658,42
4659,not sure
4660,42
4661,not sure
4662,Melbourne-COMMA- Victoria
4663,Melbourne-COMMA- Victoria
4664,42
4665,Melbourne-COMMA- Victoria
4666,42
4667,42
4668,Melbourne-COMMA- Victoria
4669,not sure
4670,Melbourne-COMMA- Victoria
4671,not sure
4672,42
4673,not sure
4674,Melbourne-COMMA- Victoria
4675,Melbourne-COMMA- Victoria
4676,Melbourne-COMMA- Victoria
4677,not sure
4678,42
4679,42
4680,not sure
4681,not sure
4682,not sure
4683,42
4684,not sure
4685,42
4686,42
4687,not sure
4688,42
4689,not sure
4690,Melbourne-COMMA- Victoria
4691,Melbourne-COMMA- Victoria
4692,42
4693,Melbourne-COMMA- Victoria
4694,not sure
4695,not sure
4696,42
4697,Melbourne-COMMA- Victoria
4698,42
4699,42
4700,Melbourne-COMMA- Victoria
4701,not sure
4702,not sure
4703,42
4704,Melbourne-COMMA- Victoria
4705,not sure
4706,Melbourne-COMMA- Victoria
4707,not sure
4708,not sure
4709,Melbourne-COMMA- Victoria
4710,Melbourne-COMMA- Victoria
4711,Melbourne-COMMA- Victoria
4712,not sure
4713,Melbourne-COMMA- Victoria
4714,42
4715,not sure
4716,Melbourne-COMMA- Victoria
4717,Melbourne-COMMA- Victoria
4718,Melbourne-COMMA- Victoria
4719,42
4720,Melbourne-COMMA- Victoria
4721,Melbourne-COMMA- Victoria
4722,not sure
4723,not sure
4724,not sure
4725,42
4726,not sure
4727,not sure
4728,Melbourne-COMMA- Victoria
4729,42
4730,Melbourne-COMMA- Victoria
4731,Melbourne-COMMA- Victoria
4732,Melbourne-COMMA- Victoria
4733,Melbourne-COMMA- Victoria
4734,Melbourne-COMMA- Victoria
4735,42
4736,Melbourne-COMMA- Victoria
4737,42
4738,not sure
4739,not sure
4740,not sure
4741,Melbourne-COMMA- Victoria
4742,42
4743,42
4744,42
4745,Melbourne-COMMA- Victoria
4746,not sure
4747,not sure
4748,Melbourne-COMMA- Victoria
4749,42
4750,not sure
4751,Melbourne-COMMA- Victoria
4752,Melbourne-COMMA- Victoria
4753,Melbourne-COMMA- Victoria
4754,not sure
4755,not sure
4756,Melbourne-COMMA- Victoria
4757,Melbourne-COMMA- Victoria
4758,42
4759,42
4760,42
4761,Melbourne-COMMA- Victoria
4762,not sure
4763,Melbourne-COMMA- Victoria
4764,not sure
4765,42
4766,42
4767,42
4768,not sure
4769,Melbourne-COMMA- Victoria
4770,Melbourne-COMMA- Victoria
4771,not sure
4772,42
4773,not sure
4774,Melbourne-COMMA- Victoria
4775,not sure
4776,42
4777,not sure
4778,not sure
4779,42
4780,Melbourne-COMMA- Victoria
4781,42
4782,42
4783,not sure
4784,42
4785,Melbourne-COMMA- Victoria
4786,Melbourne-COMMA- Victoria
4787,not sure
4788,42
4789,Melbourne-COMMA- Victoria
4790,42
4791,not sure
4792,Melbourne-COMMA- Victoria
4793,Melbourne-COMMA- Victoria
4794,not sure
4795,Melbourne-COMMA- Victoria
4796,not sure
4797,Melbourne-COMMA- Victoria
4798,Melbourne-COMMA- Victoria
4799,not sure
4800,not sure
4801,Melbourne-COMMA- Victoria
4802,not sure
4803,42
4804,Melbourne-COMMA- Victoria
4805,not sure
4806,Melbourne-COMMA- Victoria
4807,not sure
4808,Melbourne-COMMA- Victoria
4809,not sure
4810,Melbourne-COMMA- Victoria
4811,not sure
4812,not sure
4813,Melbourne-COMMA- Victoria
4814,not sure
4815,not sure
4816,not sure
4817,not sure
4818,42
4819,42
4820,42
4821,not sure
4822,Melbourne-COMMA- Victoria
4823,42
4824,not sure
4825,42
4826,Melbourne-COMMA- Victoria
4827,not sure
4828,Melbourne-COMMA- Victoria
4829,42
4830,42
4831,Melbourne-COMMA- Victoria
4832,not sure
4833,not sure
4834,Melbourne-COMMA- Victoria
4835,not sure
4836,42
4837,42
4838,Melbourne-COMMA- Victoria
4839,42
4840,not sure
4841,not sure
4842,not sure
4843,not sure
4844,Melbourne-COMMA- Victoria
4845,Melbourne-COMMA- Victoria
4846,42
4847,Melbourne-COMMA- Victoria
4848,not sure
4849,not sure
4850,Melbourne-COMMA- Victoria
4851,Melbourne-COMMA- Victoria
4852,42
4853,42
4854,42
4855,42
4856,not sure
4857,Melbourne-COMMA- Victoria
4858,not sure
4859,Melbourne-COMMA- Victoria
4860,42
4861,42
4862,Melbourne-COMMA- Victoria
4863,not sure
4864,42
4865,Melbourne-COMMA- Victoria
4866,Melbourne-COMMA- Victoria
4867,Melbourne-COMMA- Victoria
4868,not sure
4869,not sure
4870,42
4871,not sure
4872,42
4873,42
4874,not sure
4875,42
4876,42
4877,not sure
4878,not sure
4879,Melbourne-COMMA- Victoria
4880,42
4881,Melbourne-COMMA- Victoria
4882,Melbourne-COMMA- Victoria
4883,not sure
4884,42
4885,not sure
4886,42
4887,Melbourne-COMMA- Victoria
4888,42
4889,42
4890,not sure
4891,Melbourne-COMMA- Victoria
4892,Melbourne-COMMA- Victoria
4893,42
4894,Melbourne-COMMA- Victoria
4895,not sure
4896,42
4897,Melbourne-COMMA- Victoria
4898,Melbourne-COMMA- Victoria
4899,42
4900,Melbourne-COMMA- Victoria
4901,Melbourne-COMMA- Victoria
4902,Melbourne-COMMA- Victoria
4903,42
4904,not sure
4905,Melbourne-COMMA- Victoria
4906,42
4907,not sure
4908,Melbourne-COMMA- Victoria
4909,42
4910,42
4911,42
4912,Melbourne-COMMA- Victoria
4913,42
4914,Melbourne-COMMA- Victoria
4915,42
4916,Melbourne-COMMA- Victoria
4917,Melbourne-COMMA- Victoria
4918,Melbourne-COMMA- Victoria
4919,Melbourne-COMMA- Victoria
4920,42
4921,not sure
4922,Melbourne-COMMA- Victoria
4923,Melbourne-COMMA- Victoria
4924,42
4925,not sure
4926,Melbourne-COMMA- Victoria
4927,42
4928,42
4929,not sure
4930,42
4931,Melbourne-COMMA- Victoria
4932,42
4933,42
4934,not sure
4935,Melbourne-COMMA- Victoria
4936,not sure
4937,Melbourne-COMMA- Victoria
4938,42
4939,not sure
4940,42
4941,42
4942,42
4943,not sure
4944,Melbourne-COMMA- Victoria
4945,42
4946,42
4947,Melbourne-COMMA- Victoria
4948,Melbourne-COMMA- Victoria
4949,not sure
4950,not sure
4951,not sure
4952,not sure
4953,42
4954,Melbourne-COMMA- Victoria
4955,42
4956,not sure
4957,not sure
4958,not sure
4959,not sure
4960,Melbourne-COMMA- Victoria
4961,42
4962,42
4963,not sure
4964,Melbourne-COMMA- Victoria
4965,Melbourne-COMMA- Victoria
4966,42
4967,42
4968,42
4969,Melbourne-COMMA- Victoria
4970,42
4971,not sure
4972,not sure
4973,not sure
4974,not sure
4975,Melbourne-COMMA- Victoria
4976,not sure
4977,42
4978,not sure
4979,42
4980,Melbourne-COMMA- Victoria
4981,not sure
4982,not sure
4983,not sure
4984,Melbourne-COMMA- Victoria
4985,42
4986,42
4987,42
4988,42
4989,Melbourne-COMMA- Victoria
4990,42
4991,Melbourne-COMMA- Victoria
4992,not sure
4993,42
4994,not sure
4995,42
4996,42
4997,42
4998,not sure
4999,42
5000,not sure
5001,42
5002,not sure
5003,42
5004,not sure
5005,42
5006,not sure
5007,not sure
5008,42
5009,42
5010,not sure
5011,42
5012,Melbourne-COMMA- Victoria
5013,not sure
5014,42
5015,Melbourne-COMMA- Victoria
5016,42
5017,42
5018,Melbourne-COMMA- Victoria
5019,42
5020,42
5021,Melbourne-COMMA- Victoria
5022,Melbourne-COMMA- Victoria
5023,not sure
5024,not sure
5025,Melbourne-COMMA- Victoria
5026,42
5027,42
5028,not sure
5029,not sure
5030,42
5031,Melbourne-COMMA- Victoria
5032,Melbourne-COMMA- Victoria
5033,not sure
5034,42
5035,not sure
5036,Melbourne-COMMA- Victoria
5037,Melbourne-COMMA- Victoria
5038,Melbourne-COMMA- Victoria
5039,not sure
5040,42
5041,42
5042,not sure
5043,Melbourne-COMMA- Victoria
5044,Melbourne-COMMA- Victoria
5045,42
5046,Melbourne-COMMA- Victoria
5047,not sure
5048,not sure
5049,Melbourne-COMMA- Victoria
5050,not sure
5051,Melbourne-COMMA- Victoria
5052,not sure
5053,Melbourne-COMMA- Victoria
5054,not sure
5055,not sure
5056,42
5057,42
5058,Melbourne-COMMA- Victoria
5059,42
5060,Melbourne-COMMA- Victoria
5061,42
5062,42
5063,not sure
5064,Melbourne-COMMA- Victoria
5065,Melbourne-COMMA- Victoria
5066,42
5067,Melbourne-COMMA- Victoria
5068,Melbourne-COMMA- Victoria
5069,not sure
5070,42
5071,not sure
5072,Melbourne-COMMA- Victoria
5073,42
5074,42
5075,42
5076,42
5077,42
5078,not sure
5079,42
5080,not sure
5081,Melbourne-COMMA- Victoria
5082,not sure
5083,42
5084,Melbourne-COMMA- Victoria
5085,42
5086,42
5087,Melbourne-COMMA- Victoria
5088,42
5089,Melbourne-COMMA- Victoria
5090,not sure
5091,42
5092,42
5093,not sure
5094,Melbourne-COMMA- Victoria
5095,Melbourne-COMMA- Victoria
5096,Melbourne-COMMA- Victoria
5097,42
5098,42
5099,42
5100,42
5101,not sure
5102,not sure
5103,not sure
5104,42
5105,42
5106,not sure
5107,42
5108,42
5109,Melbourne-COMMA- Victoria
5110,42
5111,not sure
5112,42
5113,not sure
5114,not sure
5115,42
5116,42
5117,42
5118,Melbourne-COMMA- Victoria
5119,Melbourne-COMMA- Victoria
5120,Melbourne-COMMA- Victoria
5121,42
5122,42
5123,42
5124,Melbourne-COMMA- Victoria
5125,Melbourne-COMMA- Victoria
5126,Melbourne-COMMA- Victoria
5127,Melbourne-COMMA- Victoria
5128,not sure
5129,42
5130,Melbourne-COMMA- Victoria
5131,42
5132,42
5133,Melbourne-COMMA- Victoria
5134,Melbourne-COMMA- Victoria
5135,Melbourne-COMMA- Victoria
5136,Melbourne-COMMA- Victoria
5137,Melbourne-COMMA- Victoria
5138,not sure
5139,Melbourne-COMMA- Victoria
5140,not sure
5141,not sure
5142,Melbourne-COMMA- Victoria
5143,Melbourne-COMMA- Victoria
5144,Melbourne-COMMA- Victoria
5145,42
5146,42
5147,Melbourne-COMMA- Victoria
5148,not sure
5149,Melbourne-COMMA- Victoria
5150,Melbourne-COMMA- Victoria
5151,not sure
5152,not sure
5153,not sure
5154,Melbourne-COMMA- Victoria
5155,42
5156,not sure
5157,Melbourne-COMMA- Victoria
5158,42
5159,not sure
5160,Melbourne-COMMA- Victoria
5161,42
5162,Melbourne-COMMA- Victoria
5163,Melbourne-COMMA- Victoria
5164,42
5165,42
5166,not sure
5167,not sure
5168,42
5169,not sure
5170,Melbourne-COMMA- Victoria
5171,42
5172,42
5173,42
5174,not sure
5175,not sure
5176,not sure
5177,42
5178,Melbourne-COMMA- Victoria
5179,Melbourne-COMMA- Victoria
5180,not sure
5181,not sure
5182,not sure
5183,42
5184,not sure
5185,not sure
5186,42
5187,not sure
5188,Melbourne-COMMA- Victoria
5189,not sure
5190,not sure
5191,not sure
5192,Melbourne-COMMA- Victoria
5193,not sure
5194,42
5195,Melbourne-COMMA- Victoria
5196,Melbourne-COMMA- Victoria
5197,not sure
5198,not sure
5199,not sure
5200,42
5201,42
5202,42
5203,not sure
5204,42
5205,42
5206,42
5207,not sure
5208,not sure
5209,42
5210,Melbourne-COMMA- Victoria
5211,Melbourne-COMMA- Victoria
5212,Melbourne-COMMA- Victoria
5213,42
5214,Melbourne-COMMA- Victoria
5215,not sure
5216,Melbourne-COMMA- Victoria
5217,42
5218,Melbourne-COMMA- Victoria
5219,42
5220,42
5221,Melbourne-COMMA- Victoria
5222,Melbourne-COMMA- Victoria
5223,not sure
5224,not sure
5225,Melbourne-COMMA- Victoria
5226,not sure
5227,42
5228,42
5229,not sure
5230,42
5231,not sure
5232,not sure
5233,Melbourne-COMMA- Victoria
5234,not sure
5235,Melbourne-COMMA- Victoria
5236,42
5237,42
5238,Melbourne-COMMA- Victoria
5239,not sure
5240,Melbourne-COMMA- Victoria
5241,42
5242,Melbourne-COMMA- Victoria
5243,42
5244,Melbourne-COMMA- Victoria
5245,42
5246,Melbourne-COMMA- Victoria
5247,42
5248,Melbourne-COMMA- Victoria
5249,not sure
5250,not sure
5251,42
5252,Melbourne-COMMA- Victoria
5253,Melbourne-COMMA- Victoria
5254,42
5255,42
5256,Melbourne-COMMA- Victoria
5257,42
5258,not sure
5259,Melbourne-COMMA- Victoria
5260,not sure
5261,42
5262,42
5263,not sure
5264,42
5265,Melbourne-COMMA- Victoria
5266,Melbourne-COMMA- Victoria
5267,42
5268,Melbourne-COMMA- Victoria
5269,not sure
5270,42
5271,42
5272,not sure
5273,42
5274,not sure
5275,not sure
5276,Melbourne-COMMA- Victoria
5277,42
5278,Melbourne-COMMA- Victoria
5279,42
5280,Melbourne-COMMA- Victoria
5281,42
5282,42
5283,42
5284,not sure
5285,42
5286,Melbourne-COMMA- Victoria
5287,not sure
5288,Melbourne-COMMA- Victoria
5289,42
5290,not sure
5291,42
5292,not sure
5293,Melbourne-COMMA- Victoria
5294,Melbourne-COMMA- Victoria
5295,Melbourne-COMMA- Victoria
5296,Melbourne-COMMA- Victoria
5297,not sure
5298,not sure
5299,not sure
5300,not sure
5301,not sure
5302,not sure
5303,42
5304,not sure
5305,42
5306,42
5307,Melbourne-COMMA- Victoria
5308,42
5309,not sure
5310,not sure
5311,not sure
5312,Melbourne-COMMA- Victoria
5313,Melbourne-COMMA- Victoria
5314,Melbourne-COMMA- Victoria
5315,not sure
5316,Melbourne-COMMA- Victoria
5317,42
5318,not sure
5319,Melbourne-COMMA- Victoria
5320,Melbourne-COMMA- Victoria
5321,not sure
5322,not sure
5323,42
5324,Melbourne-COMMA- Victoria
5325,Melbourne-COMMA- Victoria
5326,not sure
5327,not sure
5328,42
5329,42
5330,42
5331,not sure
5332,42
5333,42
5334,not sure
5335,not sure
5336,42
5337,not sure
5338,42
5339,42
5340,Melbourne-COMMA- Victoria
5341,not sure
5342,Melbourne-COMMA- Victoria
5343,42
5344,42
5345,Melbourne-COMMA- Victoria
5346,42
5347,not sure
5348,42
5349,42
5350,Melbourne-COMMA- Victoria
5351,42
5352,42
5353,not sure
5354,not sure
5355,not sure
5356,42
5357,Melbourne-COMMA- Victoria
5358,not sure
5359,not sure
5360,Melbourne-COMMA- Victoria
5361,not sure
5362,42
5363,not sure
5364,not sure
5365,not sure
5366,not sure
5367,42
5368,42
5369,not sure
5370,42
5371,not sure
5372,not sure
5373,42
5374,Melbourne-COMMA- Victoria
5375,Melbourne-COMMA- Victoria
5376,42
5377,not sure
5378,not sure
5379,not sure
5380,42
5381,Melbourne-COMMA- Victoria
5382,Melbourne-COMMA- Victoria
5383,42
5384,42
5385,Melbourne-COMMA- Victoria
5386,Melbourne-COMMA- Victoria
5387,not sure
5388,not sure
5389,not sure
5390,not sure
5391,Melbourne-COMMA- Victoria
5392,Melbourne-COMMA- Victoria
5393,Melbourne-COMMA- Victoria
5394,42
5395,42
5396,42
5397,42
5398,not sure
5399,not sure
5400,42
5401,42
5402,Melbourne-COMMA- Victoria
5403,Melbourne-COMMA- Victoria
5404,not sure
5405,Melbourne-COMMA- Victoria
5406,Melbourne-COMMA- Victoria
5407,Melbourne-COMMA- Victoria
5408,Melbourne-COMMA- Victoria
5409,42
5410,not sure
5411,42
5412,42
5413,42
5414,Melbourne-COMMA- Victoria
5415,42
5416,Melbourne-COMMA- Victoria
5417,Melbourne-COMMA- Victoria
5418,42
5419,42
5420,not sure
5421,not sure
5422,Melbourne-COMMA- Victoria
5423,Melbourne-COMMA- Victoria
5424,not sure
5425,42
5426,Melbourne-COMMA- Victoria
5427,Melbourne-COMMA- Victoria
5428,Melbourne-COMMA- Victoria
5429,not sure
5430,Melbourne-COMMA- Victoria
5431,not sure
5432,Melbourne-COMMA- Victoria
5433,Melbourne-COMMA- Victoria
5434,not sure
5435,not sure
5436,42
5437,Melbourne-COMMA- Victoria
5438,42
5439,42
5440,42
5441,not sure
5442,Melbourne-COMMA- Victoria
5443,Melbourne-COMMA- Victoria
5444,not sure
5445,Melbourne-COMMA- Victoria
5446,Melbourne-COMMA- Victoria
5447,42
5448,Melbourne-COMMA- Victoria
5449,42
5450,not sure
5451,42
5452,42
5453,Melbourne-COMMA- Victoria
5454,not sure
5455,not sure
5456,Melbourne-COMMA- Victoria
5457,Melbourne-COMMA- Victoria
5458,42
5459,not sure
5460,42
